date,year,week,team,team_score,opponent,opponent_score,win,home,overtime,year_week,team_win,opponent_win,temperature,wind,humidity,roof,is_outdoors,surface,is_grass,team_first_downs,team_total_yards,team_turnovers_lost,team_time_of_possession,team_rush_count,team_rush_yards,team_rush_td,team_pass_completions,team_pass_count,team_pass_yards,team_pass_td,team_interceptions_lost,team_sack_count,team_sack_yards,team_fumble_count,team_fumble_lost,team_penalty_count,team_penalty_yards,team_third_down_count,team_third_down_conversions,team_third_down_ratio,team_fourth_down_count,team_fourth_down_conversions,team_fourth_down_ratio,opponent_first_downs,opponent_total_yards,opponent_turnovers_lost,opponent_time_of_possession,opponent_rush_count,opponent_rush_yards,opponent_rush_td,opponent_pass_completions,opponent_pass_count,opponent_pass_yards,opponent_pass_td,opponent_interceptions_lost,opponent_sack_count,opponent_sack_yards,opponent_fumble_count,opponent_fumble_lost,opponent_penalty_count,opponent_penalty_yards,opponent_third_down_count,opponent_third_down_conversions,opponent_third_down_ratio,opponent_fourth_down_count,opponent_fourth_down_conversions,opponent_fourth_down_ratio,team_tie,opponent_tie,team_loss,opponent_loss,team_wins_before,opponent_wins_before,team_losses_before,opponent_losses_before,team_ties_before,opponent_ties_before,team_record_total_before,opponent_record_total_before,team_record_normal_before,opponent_record_normal_before,team_opp_strength_before,opponent_opp_strength_before,team_opp_trn_before,opponent_opp_trn_before,team_wins_after,opponent_wins_after,team_losses_after,opponent_losses_after,team_ties_after,opponent_ties_after,team_record_total_after,opponent_record_total_after,team_record_normal_after,opponent_record_normal_after,team_opp_strength_after,opponent_opp_strength_after,team_opp_trn_after,opponent_opp_trn_after,team_week_rush_off_perf,opponent_week_rush_off_perf,team_week_rush_def_perf,opponent_week_rush_def_perf,team_week_rush_comp_perf,opponent_week_rush_comp_perf,team_week_pass_off_perf,opponent_week_pass_off_perf,team_week_pass_def_perf,opponent_week_pass_def_perf,team_week_pass_comp_perf,opponent_week_pass_comp_perf,team_week_comb_off_perf,opponent_week_comb_off_perf,team_week_comb_def_perf,opponent_week_comb_def_perf,team_week_comb_comp_perf,opponent_week_comb_comp_perf,team_cml_rush_off_perf_before,opponent_cml_rush_off_perf_before,team_cml_rush_def_perf_before,opponent_cml_rush_def_perf_before,team_cml_rush_comp_perf_before,opponent_cml_rush_comp_perf_before,team_cml_pass_off_perf_before,opponent_cml_pass_off_perf_before,team_cml_pass_def_perf_before,opponent_cml_pass_def_perf_before,team_cml_pass_comp_perf_before,opponent_cml_pass_comp_perf_before,team_cml_comb_off_perf_before,opponent_cml_comb_off_perf_before,team_cml_comb_def_perf_before,opponent_cml_comb_def_perf_before,team_cml_comb_comp_perf_before,opponent_cml_comb_comp_perf_before,team_cml_rush_off_perf_after,opponent_cml_rush_off_perf_after,team_cml_rush_def_perf_after,opponent_cml_rush_def_perf_after,team_cml_rush_comp_perf_after,opponent_cml_rush_comp_perf_after,team_cml_pass_off_perf_after,opponent_cml_pass_off_perf_after,team_cml_pass_def_perf_after,opponent_cml_pass_def_perf_after,team_cml_pass_comp_perf_after,opponent_cml_pass_comp_perf_after,team_cml_comb_off_perf_after,opponent_cml_comb_off_perf_after,team_cml_comb_def_perf_after,opponent_cml_comb_def_perf_after,team_cml_comb_comp_perf_after,opponent_cml_comb_comp_perf_after,team_points_cml_before,opponent_points_cml_before,team_points_cml_after,opponent_points_cml_after,team_rush_yards_cml_before,opponent_rush_yards_cml_before,team_pass_yards_cml_before,opponent_pass_yards_cml_before,team_total_yards_cml_before,opponent_total_yards_cml_before,team_rush_yards_cml_after,opponent_rush_yards_cml_after,team_pass_yards_cml_after,opponent_pass_yards_cml_after,team_total_yards_cml_after,opponent_total_yards_cml_after,team_opp_trn,opponent_opp_trn
2013-10-06,2013,5,Oakland Raiders,27,San Diego Chargers,17,1,1,0,2013-5,1,0,70.0,2.0,0.0,outdoors,1,grass,1,17,299,0,29:05,28,104,0,18,23,221,2,0,4,26,2,0,8,85,12,4,0.33,0,0,0.0,27,427,5,30:55,19,36,0,35,48,411,2,3,2,20,2,2,5,30,11,4,0.36,1,0,0.0,0,0,0,1,1,2,3,2,0,0,-2,0,0.25,0.5,0.3125,0.5208333333333333,0.24479166666666666,0.59375,2,2,3,3,0,0,-1,-1,0.4,0.4,0.40625,0.7604166666666666,0.3684895833333333,0.7057291666666666,-0.5437672914287908,-1.5870401167148298,1.5870401167148298,0.5437672914287908,0.5216364126430195,-0.5216364126430195,-1.6267281345150644,2.1494251502452655,-2.1494251502452655,1.6267281345150644,-1.888076642380165,1.888076642380165,-1.0852477129719276,0.28119251676521784,-0.28119251676521784,1.0852477129719276,-0.6832201148685727,0.6832201148685727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10875345828575815,-0.317408023342966,0.317408023342966,0.10875345828575815,0.1043272825286039,-0.1043272825286039,-0.3253456269030129,0.4298850300490531,-0.4298850300490531,0.3253456269030129,-0.37761532847603296,0.37761532847603296,-0.21704954259438552,0.05623850335304357,-0.05623850335304357,0.21704954259438552,-0.13664402297371453,0.13664402297371453,71,82,98,99,550,241,886,1217,1352,1363,654,277,1107,1628,1651,1790,0.5,1.0
2013-10-06,2013,5,San Diego Chargers,17,Oakland Raiders,27,0,0,0,2013-5,0,1,70.0,2.0,0.0,outdoors,1,grass,1,27,427,5,30:55,19,36,0,35,48,411,2,3,2,20,2,2,5,30,11,4,0.36,1,0,0.0,17,299,0,29:05,28,104,0,18,23,221,2,0,4,26,2,0,8,85,12,4,0.33,0,0,0.0,0,0,1,0,2,4,2,0,0,0,0,4,0.5,1.0,0.6458333333333333,0.6458333333333333,0.47395833333333326,0.8229166666666666,2,5,3,0,0,0,-1,5,0.4,1.0,0.44791666666666663,0.5729166666666666,0.37369791666666663,0.7734375,-1.5870401167148298,-0.5437672914287908,0.5437672914287908,1.5870401167148298,-0.5216364126430195,0.5216364126430195,2.1494251502452655,-1.6267281345150644,1.6267281345150644,-2.1494251502452655,1.888076642380165,-1.888076642380165,0.28119251676521784,-1.0852477129719276,1.0852477129719276,-0.28119251676521784,0.6832201148685727,-0.6832201148685727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.317408023342966,-0.10875345828575815,0.10875345828575815,0.317408023342966,-0.1043272825286039,0.1043272825286039,0.4298850300490531,-0.3253456269030129,0.3253456269030129,-0.4298850300490531,0.37761532847603296,-0.37761532847603296,0.05623850335304357,-0.21704954259438552,0.21704954259438552,-0.05623850335304357,0.13664402297371453,-0.13664402297371453,108,103,125,130,420,339,1199,1176,1585,1494,456,443,1610,1397,2012,1793,0.25,0.5
2013-10-07,2013,5,Atlanta Falcons,28,New York Jets,30,0,1,0,2013-5,0,1,,,,dome,0,fieldturf,0,26,363,1,35:27,22,64,2,37,46,311,2,0,2,12,2,1,4,46,12,6,0.5,2,1,0.5,15,288,0,24:33,22,118,0,16,20,199,3,0,4,29,0,0,6,24,11,6,0.55,0,0,0.0,0,0,1,0,1,1,3,3,0,0,-2,-2,0.25,0.25,0.9375,0.47916666666666663,0.5729166666666666,0.19270833333333331,1,2,4,3,0,0,-3,-1,0.2,0.4,0.71875,0.4895833333333333,0.40625,0.3203125,-0.6096647765340221,1.067199947208359,-1.067199947208359,0.6096647765340221,-0.8384323618711906,0.8384323618711906,3.0,-2.401281691951275,2.401281691951275,-3.0,2.7006408459756375,-2.7006408459756375,1.195167611732989,-0.6670408723714579,0.6670408723714579,-1.195167611732989,0.9311042420522235,-0.9311042420522235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12193295530680441,0.2134399894416718,-0.2134399894416718,0.12193295530680441,-0.16768647237423812,0.16768647237423812,0.6,-0.480256338390255,0.480256338390255,-0.6,0.5401281691951275,-0.5401281691951275,0.2390335223465978,-0.1334081744742916,0.1334081744742916,-0.2390335223465978,0.1862208484104447,-0.1862208484104447,94,112,122,142,328,354,1330,1198,1594,1492,392,472,1641,1397,1957,1780,0.5,0.5
2013-10-07,2013,5,New York Jets,30,Atlanta Falcons,28,1,0,0,2013-5,1,0,,,,dome,0,fieldturf,0,15,288,0,24:33,22,118,0,16,20,199,3,0,4,29,0,0,6,24,11,6,0.55,0,0,0.0,26,363,1,35:27,22,64,2,37,46,311,2,0,2,12,2,1,4,46,12,6,0.5,2,1,0.5,0,0,0,1,2,2,2,2,0,0,0,0,0.5,0.5,0.6458333333333333,0.35416666666666663,0.625,0.28125,3,2,2,3,0,0,1,-1,0.6,0.4,0.44791666666666663,0.3020833333333333,0.45572916666666663,0.3606770833333333,1.067199947208359,-0.6096647765340221,0.6096647765340221,-1.067199947208359,0.8384323618711906,-0.8384323618711906,-2.401281691951275,3.0,-3.0,2.401281691951275,-2.7006408459756375,2.7006408459756375,-0.6670408723714579,1.195167611732989,-1.195167611732989,0.6670408723714579,-0.9311042420522235,0.9311042420522235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2134399894416718,-0.12193295530680441,0.12193295530680441,-0.2134399894416718,0.16768647237423812,-0.16768647237423812,-0.480256338390255,0.6,-0.6,0.480256338390255,-0.5401281691951275,0.5401281691951275,-0.1334081744742916,0.2390335223465978,-0.2390335223465978,0.1334081744742916,-0.1862208484104447,0.1862208484104447,68,66,98,94,492,392,1090,1178,1465,1509,610,456,1289,1489,1753,1872,0.25,0.25
2013-10-10,2013,6,Chicago Bears,27,New York Giants,21,1,1,0,2013-6,1,0,63.0,10.0,74.0,outdoors,1,grass,1,26,372,0,32:55,29,110,0,24,36,262,2,0,0,0,1,0,5,51,11,5,0.45,1,0,0.0,21,355,3,27:05,26,123,2,14,26,239,1,3,1,7,0,0,4,31,11,7,0.64,0,0,0.0,0,0,0,1,3,3,2,2,0,0,1,1,0.6,0.6,0.6979166666666666,0.6145833333333333,0.859375,0.6302083333333333,4,3,2,3,0,0,2,0,0.6666666666666666,0.5,0.3489583333333333,0.4072916666666666,0.3524088541666667,0.4408203125,-0.4193715446271705,0.6710677143431869,-0.6710677143431869,0.4193715446271705,-0.5452196294851788,0.5452196294851788,-0.47332795277552414,-0.7947127219495457,0.7947127219495457,0.47332795277552414,0.16069238458701077,-0.16069238458701077,-0.44634974870134736,-0.061822503803179385,0.061822503803179385,0.44634974870134736,-0.192263622449084,0.192263622449084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06989525743786175,0.11184461905719782,-0.11184461905719782,0.06989525743786175,-0.0908699382475298,0.0908699382475298,-0.07888799212925403,-0.1324521203249243,0.1324521203249243,0.07888799212925403,0.026782064097835127,-0.026782064097835127,-0.07439162478355789,-0.010303750633863231,0.010303750633863231,0.07439162478355789,-0.03204393707484733,0.03204393707484733,145,146,172,167,540,485,1368,1369,1843,1793,650,608,1630,1608,2215,2148,0.0,0.2
2013-10-10,2013,6,New York Giants,21,Chicago Bears,27,0,0,0,2013-6,0,1,63.0,10.0,74.0,outdoors,1,grass,1,21,355,3,27:05,26,123,2,14,26,239,1,3,1,7,0,0,4,31,11,7,0.64,0,0,0.0,26,372,0,32:55,29,110,0,24,36,262,2,0,0,0,1,0,5,51,11,5,0.45,1,0,0.0,0,0,1,0,0,1,5,4,0,0,-5,-3,0.0,0.2,0.46875,0.46875,0.20963541666666666,0.36328125,0,2,6,4,0,0,-6,-2,0.0,0.3333333333333333,0.534375,0.534375,0.36484375,0.40755208333333326,0.6710677143431869,-0.4193715446271705,0.4193715446271705,-0.6710677143431869,0.5452196294851788,-0.5452196294851788,-0.7947127219495457,-0.47332795277552414,0.47332795277552414,0.7947127219495457,-0.16069238458701077,0.16069238458701077,-0.061822503803179385,-0.44634974870134736,0.44634974870134736,0.061822503803179385,0.192263622449084,-0.192263622449084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11184461905719782,-0.06989525743786175,0.06989525743786175,-0.11184461905719782,0.0908699382475298,-0.0908699382475298,-0.1324521203249243,-0.07888799212925403,0.07888799212925403,0.1324521203249243,-0.026782064097835127,0.026782064097835127,-0.010303750633863231,-0.07439162478355789,0.07439162478355789,0.010303750633863231,0.03204393707484733,-0.03204393707484733,82,114,103,141,284,480,1498,1447,1685,1866,407,590,1737,1709,2040,2238,0.6,0.6
2013-10-13,2013,6,Cleveland Browns,17,Detroit Lions,31,0,1,0,2013-6,0,1,66.0,8.0,78.0,outdoors,1,grass,1,23,395,2,26:31,21,126,0,26,43,292,2,2,2,23,1,0,9,87,14,5,0.36,1,1,1.0,24,366,1,33:29,28,118,0,25,43,248,4,1,1,0,0,0,8,65,14,8,0.57,0,0,0.0,0,0,1,0,3,3,2,1,0,0,1,2,0.6,0.7,0.44791666666666663,0.5625,0.5052083333333333,0.6419270833333333,3,4,3,1,0,0,0,3,0.5,0.75,0.5239583333333333,0.28125,0.5919270833333332,0.39296875,0.04458870076215406,0.49027269459906,-0.49027269459906,-0.04458870076215406,-0.22284199691845297,0.22284199691845297,0.2506134324045738,0.9260644439572687,-0.9260644439572687,-0.2506134324045738,-0.33772550577634747,0.33772550577634747,0.14760106658336392,0.7081685692781643,-0.7081685692781643,-0.14760106658336392,-0.2802837513474002,0.2802837513474002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0074314501270256765,0.08171211576651,-0.08171211576651,-0.0074314501270256765,-0.03714033281974216,0.03714033281974216,0.0417689054007623,0.1543440739928781,-0.1543440739928781,-0.0417689054007623,-0.05628758429605791,0.05628758429605791,0.024600177763893987,0.11802809487969405,-0.11802809487969405,-0.024600177763893987,-0.04671395855790003,0.04671395855790003,101,82,118,113,395,418,1345,885,1585,1253,521,536,1637,1133,1980,1619,0.6,0.0
2013-10-13,2013,6,Detroit Lions,31,Cleveland Browns,17,1,0,0,2013-6,1,0,66.0,8.0,78.0,outdoors,1,grass,1,24,366,1,33:29,28,118,0,25,43,248,4,1,1,0,0,0,8,65,14,8,0.57,0,0,0.0,23,395,2,26:31,21,126,0,26,43,292,2,2,2,23,1,0,9,87,14,5,0.36,1,1,1.0,0,0,0,1,3,0,2,5,0,0,1,-5,0.6,0.0,0.44791666666666663,0.38541666666666663,0.5677083333333333,0.171875,4,0,2,6,0,0,2,-6,0.6666666666666666,0.0,0.5239583333333333,0.5427083333333333,0.5763020833333332,0.3354817708333333,0.49027269459906,0.04458870076215406,-0.04458870076215406,-0.49027269459906,0.22284199691845297,-0.22284199691845297,0.9260644439572687,0.2506134324045738,-0.2506134324045738,-0.9260644439572687,0.33772550577634747,-0.33772550577634747,0.7081685692781643,0.14760106658336392,-0.14760106658336392,-0.7081685692781643,0.2802837513474002,-0.2802837513474002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08171211576651,0.0074314501270256765,-0.0074314501270256765,-0.08171211576651,0.03714033281974216,-0.03714033281974216,0.1543440739928781,0.0417689054007623,-0.0417689054007623,-0.1543440739928781,0.05628758429605791,-0.05628758429605791,0.11802809487969405,0.024600177763893987,-0.024600177763893987,-0.11802809487969405,0.04671395855790003,-0.04671395855790003,131,86,162,103,447,423,1524,1089,1905,1394,565,549,1772,1381,2271,1789,0.6,0.7
2013-10-13,2013,6,Buffalo Bills,24,Cincinnati Bengals,27,0,1,1,2013-6,0,1,65.0,11.0,70.0,outdoors,1,a_turf,0,20,322,1,25:24,32,130,1,19,32,216,2,0,5,24,1,1,4,27,17,8,0.47,2,1,0.5,26,483,1,42:52,41,165,0,26,40,337,3,1,3,19,0,0,8,78,18,7,0.39,1,1,1.0,0,0,1,0,2,1,3,4,0,0,-1,-3,0.4,0.2,0.5104166666666666,0.3645833333333333,0.4856770833333333,0.3515625,2,2,4,4,0,0,-2,-2,0.3333333333333333,0.3333333333333333,0.5552083333333333,0.3822916666666667,0.5231770833333333,0.2514322916666667,0.7482080675969838,0.8860889883220745,-0.8860889883220745,-0.7482080675969838,-0.06894046036254536,0.06894046036254536,-1.0341613067456434,1.0487168646199232,-1.0487168646199232,1.0341613067456434,-1.0414390856827833,1.0414390856827833,-0.14297661957432983,0.9674029264709989,-0.9674029264709989,0.14297661957432983,-0.5551897730226644,0.5551897730226644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12470134459949729,0.14768149805367908,-0.14768149805367908,-0.12470134459949729,-0.011490076727090895,0.011490076727090895,-0.17236021779094057,0.17478614410332052,-0.17478614410332052,0.17236021779094057,-0.17357318094713056,0.17357318094713056,-0.023829436595721638,0.16123382107849982,-0.16123382107849982,0.023829436595721638,-0.09253162883711073,0.09253162883711073,112,93,136,120,763,534,1065,1392,1743,1810,893,699,1281,1729,2065,2293,0.6,0.4
2013-10-13,2013,6,Cincinnati Bengals,27,Buffalo Bills,24,1,0,1,2013-6,1,0,65.0,11.0,70.0,outdoors,1,a_turf,0,26,483,1,42:52,41,165,0,26,40,337,3,1,3,19,0,0,8,78,18,7,0.39,1,1,1.0,20,322,1,25:24,32,130,1,19,32,216,2,0,5,24,1,1,4,27,17,8,0.47,2,1,0.5,0,0,0,1,3,2,2,3,0,0,1,-1,0.6,0.4,0.6770833333333333,0.23958333333333331,0.6927083333333333,0.20572916666666666,4,2,2,4,0,0,2,-2,0.6666666666666666,0.3333333333333333,0.5385416666666667,0.21979166666666666,0.5214192708333334,0.337890625,0.8860889883220745,0.7482080675969838,-0.7482080675969838,-0.8860889883220745,0.06894046036254536,-0.06894046036254536,1.0487168646199232,-1.0341613067456434,1.0341613067456434,-1.0487168646199232,1.0414390856827833,-1.0414390856827833,0.9674029264709989,-0.14297661957432983,0.14297661957432983,-0.9674029264709989,0.5551897730226644,-0.5551897730226644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14768149805367908,0.12470134459949729,-0.12470134459949729,-0.14768149805367908,0.011490076727090895,-0.011490076727090895,0.17478614410332052,-0.17236021779094057,0.17236021779094057,-0.17478614410332052,0.17357318094713056,-0.17357318094713056,0.16123382107849982,-0.023829436595721638,0.023829436595721638,-0.16123382107849982,0.09253162883711073,-0.09253162883711073,94,126,121,150,497,707,1215,1195,1651,1820,662,837,1552,1411,2134,2142,0.4,0.2
2013-10-13,2013,6,Baltimore Ravens,17,Green Bay Packers,19,0,1,0,2013-6,0,1,61.0,10.0,83.0,outdoors,1,sportturf,0,15,360,1,28:38,22,47,0,20,34,342,2,0,5,29,3,1,6,40,14,2,0.14,2,1,0.5,15,438,2,31:22,30,140,0,17,32,315,1,1,3,17,3,1,8,55,17,6,0.35,0,0,0.0,0,0,1,0,3,2,2,3,0,0,1,-1,0.6,0.4,0.6145833333333333,0.65625,0.671875,0.5729166666666666,3,3,3,3,0,0,0,0,0.5,0.5,0.5572916666666666,0.428125,0.5587890625,0.35481770833333337,-2.4665765749313358,0.8217635323014516,-0.8217635323014516,2.4665765749313358,-1.6441700536163937,1.6441700536163937,0.5123225140981624,0.40080985765798044,-0.40080985765798044,-0.5123225140981624,0.055756328220090995,-0.055756328220090995,-0.9771270304165867,0.611286694979716,-0.611286694979716,0.9771270304165867,-0.7942068626981513,0.7942068626981513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4110960958218893,0.1369605887169086,-0.1369605887169086,0.4110960958218893,-0.27402834226939893,0.27402834226939893,0.08538708568302707,0.06680164294299674,-0.06680164294299674,-0.08538708568302707,0.009292721370015166,-0.009292721370015166,-0.1628545050694311,0.10188111582995267,-0.10188111582995267,0.1628545050694311,-0.1323678104496919,0.1323678104496919,117,108,134,127,389,483,1360,1507,1654,1892,436,623,1702,1822,2014,2330,0.5,0.2
2013-10-13,2013,6,Green Bay Packers,19,Baltimore Ravens,17,1,0,0,2013-6,1,0,61.0,10.0,83.0,outdoors,1,sportturf,0,15,438,2,31:22,30,140,0,17,32,315,1,1,3,17,3,1,8,55,17,6,0.35,0,0,0.0,15,360,1,28:38,22,47,0,20,34,342,2,0,5,29,3,1,6,40,14,2,0.14,2,1,0.5,0,0,0,1,2,1,2,4,0,0,0,-3,0.5,0.2,0.5625,0.53125,0.53515625,0.4192708333333333,3,1,2,5,0,0,1,-4,0.5833333333333334,0.16666666666666666,0.58125,0.465625,0.56796875,0.3432291666666667,0.8217635323014516,-2.4665765749313358,2.4665765749313358,-0.8217635323014516,1.6441700536163937,-1.6441700536163937,0.40080985765798044,0.5123225140981624,-0.5123225140981624,-0.40080985765798044,-0.055756328220090995,0.055756328220090995,0.611286694979716,-0.9771270304165867,0.9771270304165867,-0.611286694979716,0.7942068626981513,-0.7942068626981513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1369605887169086,-0.4110960958218893,0.4110960958218893,-0.1369605887169086,0.27402834226939893,-0.27402834226939893,0.06680164294299674,0.08538708568302707,-0.08538708568302707,-0.06680164294299674,-0.009292721370015166,0.009292721370015166,0.10188111582995267,-0.1628545050694311,0.1628545050694311,-0.10188111582995267,0.1323678104496919,-0.1323678104496919,118,113,137,130,564,330,1331,1421,1813,1658,704,377,1646,1763,2251,2018,0.6,0.4
2013-10-13,2013,6,Kansas City Chiefs,24,Oakland Raiders,7,1,1,0,2013-6,1,0,63.0,7.0,41.0,outdoors,1,grass,1,16,216,1,26:00,27,111,2,14,31,128,0,0,3,23,3,1,4,20,14,4,0.29,0,0,0.0,18,274,3,34:00,28,121,0,18,34,216,1,3,9,63,0,0,11,68,15,4,0.27,1,1,1.0,0,0,0,1,5,2,0,3,0,0,5,-1,1.0,0.4,0.53125,0.7604166666666666,0.83984375,0.7057291666666666,6,2,0,4,0,0,6,-2,1.0,0.3333333333333333,0.465625,0.48020833333333335,0.6921223958333333,0.3785807291666667,0.2750657365743902,0.07668396984783489,-0.07668396984783489,-0.2750657365743902,0.09919088336327767,-0.09919088336327767,-1.7569363850292912,-0.17000510022951149,0.17000510022951149,1.7569363850292912,-0.7934656423998898,0.7934656423998898,-0.7409353242274505,-0.0466605651908383,0.0466605651908383,0.7409353242274505,-0.3471373795183061,0.3471373795183061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04584428942906504,0.012780661641305814,-0.012780661641305814,-0.04584428942906504,0.016531813893879612,-0.016531813893879612,-0.2928227308382152,-0.028334183371585248,0.028334183371585248,0.2928227308382152,-0.13224427373331496,0.13224427373331496,-0.12348922070457508,-0.0077767608651397166,0.0077767608651397166,0.12348922070457508,-0.05785622991971768,0.05785622991971768,128,99,152,106,603,277,1202,1628,1742,1790,714,398,1330,1844,1958,2064,0.4,0.2
2013-10-13,2013,6,Oakland Raiders,7,Kansas City Chiefs,24,0,0,0,2013-6,0,1,63.0,7.0,41.0,outdoors,1,grass,1,18,274,3,34:00,28,121,0,18,34,216,1,3,9,63,0,0,11,68,15,4,0.27,1,1,1.0,16,216,1,26:00,27,111,2,14,31,128,0,0,3,23,3,1,4,20,14,4,0.29,0,0,0.0,0,0,1,0,2,1,3,4,0,0,-1,-3,0.4,0.2,0.40625,0.53125,0.3684895833333333,0.5143229166666666,2,2,4,4,0,0,-2,-2,0.3333333333333333,0.3333333333333333,0.703125,0.465625,0.6599609375,0.3764322916666667,0.07668396984783489,0.2750657365743902,-0.2750657365743902,-0.07668396984783489,-0.09919088336327767,0.09919088336327767,-0.17000510022951149,-1.7569363850292912,1.7569363850292912,0.17000510022951149,0.7934656423998898,-0.7934656423998898,-0.0466605651908383,-0.7409353242274505,0.7409353242274505,0.0466605651908383,0.3471373795183061,-0.3471373795183061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012780661641305814,0.04584428942906504,-0.04584428942906504,-0.012780661641305814,-0.016531813893879612,0.016531813893879612,-0.028334183371585248,-0.2928227308382152,0.2928227308382152,0.028334183371585248,0.13224427373331496,-0.13224427373331496,-0.0077767608651397166,-0.12348922070457508,0.12348922070457508,0.0077767608651397166,0.05785622991971768,-0.05785622991971768,98,85,105,109,654,511,1107,1328,1651,1675,775,622,1323,1456,1925,1891,1.0,0.4
2013-10-13,2013,6,Tampa Bay Buccaneers,20,Philadelphia Eagles,31,0,1,0,2013-6,0,1,82.0,3.0,42.0,outdoors,1,grass,1,19,351,1,33:46,21,94,0,26,43,273,2,1,2,16,1,0,8,72,15,6,0.4,2,1,0.5,21,425,1,26:14,33,138,1,22,31,296,3,0,1,9,1,1,3,31,14,7,0.5,0,0,0.0,0,0,1,0,0,3,4,2,0,0,-4,1,0.0,0.6,0.6041666666666666,0.53125,0.2552083333333333,0.58984375,0,4,5,2,0,0,-5,2,0.08333333333333333,0.6666666666666666,0.5020833333333333,0.640625,0.1595703125,0.6072916666666666,-0.3731542622542008,1.1625661643536016,-1.1625661643536016,0.3731542622542008,-0.7678602133039012,0.7678602133039012,-1.4017948024011253,0.9222999362448263,-0.9222999362448263,1.4017948024011253,-1.1620473693229758,1.1620473693229758,-0.887474532327663,1.042433050299214,-1.042433050299214,0.887474532327663,-0.9649537913134385,0.9649537913134385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0621923770423668,0.19376102739226694,-0.19376102739226694,0.0621923770423668,-0.12797670221731686,0.12797670221731686,-0.23363246706685423,0.1537166560408044,-0.1537166560408044,0.23363246706685423,-0.1936745615538293,0.1936745615538293,-0.1479124220546105,0.17373884171653567,-0.17373884171653567,0.1479124220546105,-0.16082563188557308,0.16082563188557308,44,132,64,163,402,665,764,1588,1099,2192,496,803,1037,1884,1450,2617,0.4,0.75
